,course_len,turn,weather,race_type,ground_state,date,class,race_num,day,kai,prize,horse_id,jockey_id,bracket_num,horse_num,weight_carry,sex,age,odds,rank,month_sin,month_cos,n_horses,breeder_id,birthday,owner_id,trainer_id,p_rece_num_1R,p_remark_1R,p_order_1R,p_first_corner_1R,p_final_corner_1R,p_first_to_rank_1R,p_first_to_final_1R,p_final_to_rank_1R,p_last3F_1R,p_time_idx_1R,p_ground_state_idx_1R,p_rece_num_2R,p_remark_2R,p_order_2R,p_first_corner_2R,p_final_corner_2R,p_first_to_rank_2R,p_first_to_final_2R,p_final_to_rank_2R,p_last3F_2R,p_time_idx_2R,p_ground_state_idx_2R,p_rece_num_3R,p_remark_3R,p_order_3R,p_first_corner_3R,p_final_corner_3R,p_first_to_rank_3R,p_first_to_final_3R,p_final_to_rank_3R,p_last3F_3R,p_time_idx_3R,p_ground_state_idx_3R,interval
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,3480,35,7,12,57.0,2,4,88.8,0,-0.431672852473784,-0.9020302369860707,13,633,20130304.0,525,286,8.0,0.0,16.0,5.0,6.0,-11.0,-1.0,-10.0,37.2,81.0,3.0,7.0,0.0,12.0,15.0,14.0,3.0,1.0,2.0,37.2,66.0,-9.0,10.0,1.0,15.0,2.0,2.0,-13.0,0.0,-13.0,35.8,69.0,-14.0,76.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,5249,167,8,13,54.0,0,3,27.5,0,-0.431672852473784,-0.9020302369860707,13,1166,20140430.0,861,391,7.0,1.0,7.0,9.0,11.0,2.0,-2.0,4.0,35.5,80.0,-4.0,4.0,0.0,1.0,8.0,8.0,7.0,0.0,7.0,34.4,82.0,-4.0,4.0,0.0,3.0,14.0,14.0,11.0,0.0,11.0,34.5,87.0,-9.0,140.0
201701010110,15.0,0.0,1,0,0,2017-07-29,2.0,10,1,1,1088.5,4604,101,8,14,54.0,2,3,79.0,0,-0.431672852473784,-0.9020302369860707,13,354,20140509.0,1904,254,5.0,1.0,13.0,14.0,14.0,1.0,0.0,1.0,34.6,74.0,-12.0,6.0,0.0,7.0,11.0,10.0,4.0,1.0,3.0,35.9,73.0,6.0,7.0,1.0,3.0,15.0,13.0,12.0,2.0,10.0,34.4,85.0,-6.0,105.0
201701010111,18.0,0.0,1,0,0,2017-07-29,4.0,11,1,1,1844.5,2582,62,1,1,53.0,1,4,10.8,0,-0.431672852473784,-0.9020302369860707,10,383,20130227.0,1542,94,10.0,0.0,1.0,5.0,4.0,4.0,1.0,3.0,34.1,94.0,-9.0,10.0,0.0,10.0,4.0,5.0,-6.0,-1.0,-5.0,38.9,92.0,12.0,10.0,0.0,3.0,6.0,1.0,3.0,5.0,-2.0,34.9,99.0,0.0,21.0
201701010111,18.0,0.0,1,0,0,2017-07-29,4.0,11,1,1,1844.5,3414,177,2,2,56.0,0,4,1.7,5,-0.431672852473784,-0.9020302369860707,10,633,20130506.0,860,24,10.0,0.0,1.0,7.0,6.0,6.0,1.0,5.0,33.4,101.0,-15.0,8.0,1.0,1.0,5.0,4.0,4.0,1.0,3.0,33.8,110.0,-13.0,9.0,0.0,5.0,9.0,9.0,4.0,0.0,4.0,35.8,83.0,10.0,56.0
201701010111,18.0,0.0,1,0,0,2017-07-29,4.0,11,1,1,1844.5,1158,25,3,3,55.0,0,5,11.6,0,-0.431672852473784,-0.9020302369860707,10,30,20120401.0,929,130,11.0,0.0,5.0,8.0,6.0,3.0,2.0,1.0,34.1,102.0,-7.0,12.0,0.0,1.0,4.0,4.0,3.0,0.0,3.0,33.3,96.0,-7.0,12.0,0.0,4.0,4.0,5.0,0.0,-1.0,1.0,33.9,90.0,-9.0,104.0
201701010111,18.0,0.0,1,0,0,2017-07-29,4.0,11,1,1,1844.5,7710,35,4,4,51.0,1,3,9.3,3,-0.431672852473784,-0.9020302369860707,10,633,20140408.0,442,138,10.0,2.0,9.0,8.0,10.0,-1.0,-2.0,1.0,39.6,78.0,-4.0,10.0,0.0,9.0,9.0,8.0,0.0,1.0,-1.0,34.8,89.0,-10.0,11.0,1.0,7.0,18.0,16.0,11.0,2.0,9.0,35.0,93.0,-2.0,69.0
201701010111,18.0,0.0,1,0,0,2017-07-29,4.0,11,1,1,1844.5,518,167,5,5,54.0,0,6,27.1,0,-0.431672852473784,-0.9020302369860707,10,754,20110226.0,1174,46,11.0,0.0,7.0,2.0,3.0,-5.0,-1.0,-4.0,37.6,84.0,-14.0,11.0,0.0,3.0,2.0,3.0,-1.0,-1.0,0.0,34.7,94.0,0.0,10.0,0.0,4.0,3.0,3.0,-1.0,0.0,-1.0,33.5,105.0,-9.0,21.0
201701010111,18.0,0.0,1,0,0,2017-07-29,4.0,11,1,1,1844.5,1711,6,6,6,52.0,1,5,28.8,10,-0.431672852473784,-0.9020302369860707,10,633,20120311.0,749,138,11.0,1.0,7.0,13.0,13.0,6.0,0.0,6.0,33.5,101.0,-7.0,10.0,0.0,6.0,9.0,9.0,3.0,0.0,3.0,34.9,107.0,-4.0,11.0,1.0,6.0,14.0,14.0,8.0,0.0,8.0,33.8,106.0,8.0,104.0
201701010111,18.0,0.0,1,0,0,2017-07-29,4.0,11,1,1,1844.5,2768,122,7,7,56.0,0,4,7.3,0,-0.431672852473784,-0.9020302369860707,10,822,20130527.0,1875,254,12.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,34.7,95.0,-14.0,10.0,0.0,9.0,3.0,2.0,-6.0,1.0,-7.0,39.0,93.0,12.0,10.0,0.0,5.0,2.0,1.0,-3.0,1.0,-4.0,36.1,99.0,-4.0,28.0
201701010111,18.0,0.0,1,0,0,2017-07-29,4.0,11,1,1,1844.5,3483,80,7,8,57.0,0,4,5.3,0,-0.431672852473784,-0.9020302369860707,10,633,20130307.0,269,57,11.0,1.0,7.0,12.0,13.0,5.0,-1.0,6.0,33.5,95.0,-4.0,12.0,0.0,1.0,6.0,8.0,5.0,-2.0,7.0,33.2,113.0,-13.0,9.0,0.0,1.0,7.0,7.0,6.0,0.0,6.0,34.9,99.0,-3.0,90.0
201701010111,18.0,0.0,1,0,0,2017-07-29,4.0,11,1,1,1844.5,80,105,8,9,54.0,0,8,129.2,0,-0.431672852473784,-0.9020302369860707,10,1331,20090407.0,36,121,11.0,0.0,5.0,6.0,6.0,1.0,0.0,1.0,35.8,96.0,-14.0,11.0,1.0,9.0,9.0,7.0,0.0,2.0,-2.0,35.0,103.0,-7.0,10.0,0.0,11.0,8.0,6.0,-3.0,2.0,-5.0,36.4,88.0,-6.0,21.0
201701010111,18.0,0.0,1,0,0,2017-07-29,4.0,11,1,1,1844.5,135,30,8,10,53.0,0,8,149.6,0,-0.431672852473784,-0.9020302369860707,10,1460,20090224.0,359,291,11.0,0.0,6.0,3.0,6.0,-3.0,-3.0,0.0,36.3,93.0,-14.0,10.0,0.0,15.0,4.0,8.0,-11.0,-4.0,-7.0,39.3,86.0,12.0,10.0,0.0,10.0,3.0,4.0,-7.0,-1.0,-6.0,35.2,92.0,0.0,21.0
201701010112,26.0,0.0,1,0,0,2017-07-29,3.0,12,1,1,1516.8,3402,80,1,1,57.0,0,4,5.6,0,-0.431672852473784,-0.9020302369860707,8,633,20130131.0,1686,44,10.0,1.0,10.0,3.0,2.0,-7.0,1.0,-8.0,35.7,101.0,-11.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34.7,99.0,-7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,35.4,94.0,0.0,91.0
201701010112,26.0,0.0,1,0,0,2017-07-29,3.0,12,1,1,1516.8,2408,62,2,2,57.0,0,4,4.7,3,-0.431672852473784,-0.9020302369860707,8,389,20130515.0,1444,95,9.0,0.0,1.0,3.0,4.0,2.0,-1.0,3.0,34.7,99.0,-11.0,9.0,0.0,3.0,2.0,2.0,-1.0,0.0,-1.0,35.0,95.0,0.0,9.0,0.0,4.0,1.0,1.0,-3.0,0.0,-3.0,35.6,93.0,-4.0,90.0
201701010112,26.0,0.0,1,0,0,2017-07-29,3.0,12,1,1,1516.8,2824,6,3,3,57.0,0,4,9.1,5,-0.431672852473784,-0.9020302369860707,8,0,20130525.0,992,143,9.0,0.0,1.0,8.0,4.0,7.0,4.0,3.0,34.9,91.0,-13.0,10.0,0.0,4.0,9.0,7.0,5.0,2.0,3.0,34.7,98.0,-24.0,7.0,0.0,7.0,8.0,8.0,1.0,0.0,1.0,34.4,85.0,-2.0,27.0
201701010112,26.0,0.0,1,0,0,2017-07-29,3.0,12,1,1,1516.8,619,87,4,4,57.0,0,6,94.3,0,-0.431672852473784,-0.9020302369860707,8,612,20110203.0,1599,295,12.0,0.0,10.0,3.0,10.0,-7.0,-7.0,0.0,39.4,86.0,10.0,12.0,0.0,13.0,8.0,11.0,-5.0,-3.0,-2.0,35.5,87.0,-24.0,9.0,0.0,12.0,4.0,12.0,-8.0,-8.0,0.0,40.2,73.0,10.0,13.0
201701010112,26.0,0.0,1,0,0,2017-07-29,3.0,12,1,1,1516.8,3397,177,5,5,57.0,0,4,2.1,10,-0.431672852473784,-0.9020302369860707,8,612,20130520.0,1905,159,10.0,0.0,4.0,5.0,6.0,1.0,-1.0,2.0,35.7,100.0,18.0,10.0,0.0,3.0,3.0,4.0,0.0,-1.0,1.0,35.7,101.0,-4.0,7.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,36.9,110.0,3.0,77.0
201701010112,26.0,0.0,1,0,0,2017-07-29,3.0,12,1,1,1516.8,695,224,6,6,57.0,0,6,4.9,0,-0.431672852473784,-0.9020302369860707,8,633,20110120.0,2236,161,12.0,0.0,2.0,5.0,6.0,3.0,-1.0,4.0,37.2,101.0,10.0,9.0,0.0,3.0,2.0,2.0,-1.0,0.0,-1.0,35.0,98.0,-11.0,11.0,0.0,3.0,2.0,3.0,-1.0,-1.0,0.0,35.2,96.0,2.0,13.0
201701010112,26.0,0.0,1,0,0,2017-07-29,3.0,12,1,1,1516.8,5449,30,7,7,54.0,0,3,15.6,0,-0.431672852473784,-0.9020302369860707,8,555,20140327.0,1411,456,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39.3,98.0,-7.0,7.0,0.0,5.0,4.0,2.0,-1.0,2.0,-3.0,37.9,99.0,-2.0,2.0,0.0,1.0,3.0,5.0,2.0,-2.0,4.0,37.2,75.0,1.0,14.0
201701010112,26.0,0.0,1,0,0,2017-07-29,3.0,12,1,1,1516.8,188,122,8,8,57.0,0,7,153.8,0,-0.431672852473784,-0.9020302369860707,8,839,20100309.0,2285,71,12.0,0.0,11.0,9.0,10.0,-2.0,-1.0,-1.0,38.4,83.0,-25.0,12.0,0.0,8.0,4.0,5.0,-4.0,-1.0,-3.0,38.9,82.0,-6.0,12.0,1.0,14.0,14.0,15.0,0.0,-1.0,1.0,34.7,90.0,-24.0,7.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,10136,81,1,1,54.0,1,2,66.7,3,-0.431672852473784,-0.9020302369860707,13,1418,20150218.0,1790,43,5.0,0.0,4.0,5.0,5.0,1.0,0.0,1.0,35.5,59.0,-9.0,5.0,0.0,4.0,5.0,5.0,1.0,0.0,1.0,35.5,59.0,-9.0,5.0,0.0,4.0,5.0,5.0,1.0,0.0,1.0,35.5,59.0,-9.0,21.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,9380,9,2,2,54.0,1,2,88.0,0,-0.431672852473784,-0.9020302369860707,13,1166,20150308.0,417,308,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,36.2,52.0,-9.0,6.0,0.0,7.0,2.0,2.0,-5.0,0.0,-5.0,39.5,31.0,3.0,6.0,0.0,7.0,2.0,2.0,-5.0,0.0,-5.0,39.5,31.0,3.0,13.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,10241,121,3,3,53.0,1,2,38.9,0,-0.431672852473784,-0.9020302369860707,13,168,20150220.0,1010,63,5.0,1.0,4.0,8.0,7.0,4.0,1.0,3.0,34.6,63.0,-9.0,5.0,1.0,4.0,8.0,7.0,4.0,1.0,3.0,34.6,63.0,-9.0,5.0,1.0,4.0,8.0,7.0,4.0,1.0,3.0,34.6,63.0,-9.0,14.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,9493,8,4,4,54.0,1,2,20.0,0,-0.431672852473784,-0.9020302369860707,13,9,20150423.0,2096,73,5.0,0.0,4.0,6.0,7.0,2.0,-1.0,3.0,35.5,58.0,-11.0,5.0,0.0,4.0,6.0,7.0,2.0,-1.0,3.0,35.5,58.0,-11.0,5.0,0.0,4.0,6.0,7.0,2.0,-1.0,3.0,35.5,58.0,-11.0,27.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,12273,23,4,5,54.0,1,2,51.8,0,-0.431672852473784,-0.9020302369860707,13,704,20150307.0,204,29,6.0,0.0,4.0,3.0,3.0,-1.0,0.0,-1.0,36.2,38.0,-7.0,6.0,0.0,4.0,3.0,3.0,-1.0,0.0,-1.0,36.2,38.0,-7.0,6.0,0.0,4.0,3.0,3.0,-1.0,0.0,-1.0,36.2,38.0,-7.0,20.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,10565,1,5,6,54.0,1,2,21.3,0,-0.431672852473784,-0.9020302369860707,13,976,20150317.0,2068,325,5.0,0.0,5.0,6.0,4.0,1.0,2.0,-1.0,35.7,66.0,-12.0,5.0,0.0,5.0,6.0,4.0,1.0,2.0,-1.0,35.7,66.0,-12.0,5.0,0.0,5.0,6.0,4.0,1.0,2.0,-1.0,35.7,66.0,-12.0,56.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,12017,66,5,7,54.0,1,2,3.5,0,-0.431672852473784,-0.9020302369860707,13,266,20150503.0,669,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,11924,15,6,8,54.0,1,2,385.9,0,-0.431672852473784,-0.9020302369860707,13,447,20150314.0,2346,83,1.0,2.0,11.0,11.0,10.0,0.0,1.0,-1.0,39.4,27.0,5.0,5.0,1.0,11.0,10.0,11.0,-1.0,-1.0,0.0,40.6,10.0,-2.0,5.0,1.0,11.0,10.0,11.0,-1.0,-1.0,0.0,40.6,10.0,-2.0,20.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,8288,21,6,9,54.0,1,2,278.8,0,-0.431672852473784,-0.9020302369860707,13,1131,20150418.0,2205,7,5.0,0.0,13.0,1.0,1.0,-12.0,0.0,-12.0,38.3,23.0,-5.0,5.0,0.0,13.0,1.0,1.0,-12.0,0.0,-12.0,38.3,23.0,-5.0,5.0,0.0,13.0,1.0,1.0,-12.0,0.0,-12.0,38.3,23.0,-5.0,7.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,9266,32,7,10,54.0,1,2,43.4,0,-0.431672852473784,-0.9020302369860707,13,174,20150318.0,2175,89,6.0,1.0,5.0,9.0,8.0,4.0,1.0,3.0,36.1,34.0,-7.0,6.0,1.0,5.0,9.0,8.0,4.0,1.0,3.0,36.1,34.0,-7.0,6.0,1.0,5.0,9.0,8.0,4.0,1.0,3.0,36.1,34.0,-7.0,20.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,10300,184,7,11,54.0,1,2,1.8,10,-0.431672852473784,-0.9020302369860707,13,653,20150412.0,322,142,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,34.5,72.0,-9.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,34.5,72.0,-9.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,34.5,72.0,-9.0,14.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,8374,162,8,12,54.0,1,2,17.0,5,-0.431672852473784,-0.9020302369860707,13,1280,20150527.0,2175,145,6.0,0.0,4.0,5.0,5.0,1.0,0.0,1.0,35.4,69.0,-9.0,6.0,0.0,4.0,5.0,5.0,1.0,0.0,1.0,35.4,69.0,-9.0,6.0,0.0,4.0,5.0,5.0,1.0,0.0,1.0,35.4,69.0,-9.0,27.0
201704020101,14.0,1.0,1,0,0,2017-07-29,1.0,1,1,2,500.0,8265,128,8,13,51.0,1,2,9.9,0,-0.431672852473784,-0.9020302369860707,13,373,20150211.0,2085,119,2.0,0.0,5.0,4.0,3.0,-1.0,1.0,-2.0,36.0,70.0,-7.0,5.0,0.0,3.0,1.0,1.0,-2.0,0.0,-2.0,34.1,68.0,-13.0,5.0,0.0,3.0,1.0,1.0,-2.0,0.0,-2.0,34.1,68.0,-13.0,20.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,9596,128,1,1,51.0,1,2,44.9,0,-0.431672852473784,-0.9020302369860707,12,751,20150328.0,1177,119,6.0,1.0,10.0,9.0,10.0,-1.0,-1.0,0.0,39.2,31.0,4.0,6.0,1.0,10.0,9.0,10.0,-1.0,-1.0,0.0,39.2,31.0,4.0,6.0,1.0,10.0,9.0,10.0,-1.0,-1.0,0.0,39.2,31.0,4.0,14.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,8208,120,2,2,51.0,0,2,5.4,5,-0.431672852473784,-0.9020302369860707,12,389,20150516.0,525,254,1.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,38.2,65.0,5.0,5.0,0.0,13.0,3.0,3.0,-10.0,0.0,-10.0,36.5,49.0,-10.0,5.0,0.0,13.0,3.0,3.0,-10.0,0.0,-10.0,36.5,49.0,-10.0,20.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,8592,5,3,3,54.0,0,2,80.5,0,-0.431672852473784,-0.9020302369860707,12,1501,20150422.0,1141,100,6.0,1.0,5.0,8.0,6.0,3.0,2.0,1.0,38.6,38.0,3.0,6.0,1.0,5.0,8.0,6.0,3.0,2.0,1.0,38.6,38.0,3.0,6.0,1.0,5.0,8.0,6.0,3.0,2.0,1.0,38.6,38.0,3.0,28.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,8262,32,4,4,54.0,0,2,277.5,0,-0.431672852473784,-0.9020302369860707,12,502,20150423.0,1606,50,2.0,1.0,10.0,9.0,10.0,-1.0,-1.0,0.0,35.7,55.0,-7.0,5.0,0.0,15.0,12.0,14.0,-3.0,-2.0,-1.0,38.7,27.0,-12.0,5.0,0.0,15.0,12.0,14.0,-3.0,-2.0,-1.0,38.7,27.0,-12.0,20.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,8877,184,5,5,54.0,0,2,9.1,0,-0.431672852473784,-0.9020302369860707,12,936,20150328.0,605,476,6.0,1.0,4.0,4.0,2.0,0.0,2.0,-2.0,38.6,43.0,3.0,6.0,1.0,4.0,4.0,2.0,0.0,2.0,-2.0,38.6,43.0,3.0,6.0,1.0,4.0,4.0,2.0,0.0,2.0,-2.0,38.6,43.0,3.0,28.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,9876,55,5,6,54.0,1,2,15.4,0,-0.431672852473784,-0.9020302369860707,12,882,20150416.0,30,254,6.0,0.0,3.0,6.0,4.0,3.0,2.0,1.0,38.2,56.0,4.0,6.0,0.0,3.0,6.0,4.0,3.0,2.0,1.0,38.2,56.0,4.0,6.0,0.0,3.0,6.0,4.0,3.0,2.0,1.0,38.2,56.0,4.0,14.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,8742,73,6,7,54.0,1,2,64.7,0,-0.431672852473784,-0.9020302369860707,12,30,20150508.0,1705,118,1.0,1.0,6.0,12.0,10.0,6.0,2.0,4.0,37.7,51.0,5.0,6.0,0.0,9.0,2.0,2.0,-7.0,0.0,-7.0,36.6,43.0,-13.0,6.0,0.0,9.0,2.0,2.0,-7.0,0.0,-7.0,36.6,43.0,-13.0,20.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,11661,66,6,8,54.0,0,2,48.7,0,-0.431672852473784,-0.9020302369860707,12,614,20150222.0,525,63,6.0,0.0,6.0,1.0,1.0,-5.0,0.0,-5.0,39.4,48.0,4.0,6.0,0.0,6.0,1.0,1.0,-5.0,0.0,-5.0,39.4,48.0,4.0,6.0,0.0,6.0,1.0,1.0,-5.0,0.0,-5.0,39.4,48.0,4.0,14.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,8827,15,7,9,54.0,1,2,2.0,10,-0.431672852473784,-0.9020302369860707,12,350,20150331.0,1171,274,6.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,35.7,74.0,-9.0,6.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,35.7,74.0,-9.0,6.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,35.7,74.0,-9.0,27.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,10642,13,7,10,54.0,0,2,19.2,0,-0.431672852473784,-0.9020302369860707,12,1430,20150307.0,1705,165,6.0,1.0,5.0,7.0,9.0,2.0,-2.0,4.0,38.0,54.0,4.0,6.0,1.0,5.0,7.0,9.0,2.0,-2.0,4.0,38.0,54.0,4.0,6.0,1.0,5.0,7.0,9.0,2.0,-2.0,4.0,38.0,54.0,4.0,14.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,8215,2,8,11,54.0,0,2,15.3,0,-0.431672852473784,-0.9020302369860707,12,389,20150315.0,1720,9,6.0,0.0,9.0,4.0,4.0,-5.0,0.0,-5.0,39.4,42.0,4.0,6.0,0.0,9.0,4.0,4.0,-5.0,0.0,-5.0,39.4,42.0,4.0,6.0,0.0,9.0,4.0,4.0,-5.0,0.0,-5.0,39.4,42.0,4.0,14.0
201704020102,12.0,1.0,1,1,1,2017-07-29,1.0,2,1,2,500.0,11932,9,8,12,54.0,0,2,6.4,3,-0.431672852473784,-0.9020302369860707,12,54,20150223.0,1705,35,1.0,0.0,3.0,7.0,7.0,4.0,0.0,4.0,37.8,64.0,5.0,5.0,0.0,6.0,2.0,3.0,-4.0,-1.0,-3.0,40.5,45.0,-2.0,5.0,0.0,6.0,2.0,3.0,-4.0,-1.0,-3.0,40.5,45.0,-2.0,20.0
201704020103,18.0,1.0,1,1,1,2017-07-29,1.0,3,1,2,500.0,7859,55,1,1,54.0,1,3,40.1,0,-0.431672852473784,-0.9020302369860707,14,54,20140131.0,106,369,3.0,1.0,7.0,15.0,14.0,8.0,1.0,7.0,36.4,67.0,-2.0,1.0,0.0,9.0,4.0,4.0,-5.0,0.0,-5.0,38.4,58.0,6.0,7.0,1.0,5.0,7.0,7.0,2.0,0.0,2.0,38.0,63.0,4.0,42.0
201704020103,18.0,1.0,1,1,1,2017-07-29,1.0,3,1,2,500.0,5630,44,2,2,54.0,1,3,222.3,0,-0.431672852473784,-0.9020302369860707,14,654,20140428.0,270,378,1.0,1.0,13.0,15.0,14.0,2.0,1.0,1.0,39.0,56.0,1.0,1.0,1.0,13.0,15.0,14.0,2.0,1.0,1.0,39.0,56.0,1.0,1.0,1.0,13.0,15.0,14.0,2.0,1.0,1.0,39.0,56.0,1.0,27.0
201704020103,18.0,1.0,1,1,1,2017-07-29,1.0,3,1,2,500.0,7896,184,2,3,54.0,1,3,4.9,10,-0.431672852473784,-0.9020302369860707,14,1500,20140412.0,2315,83,2.0,0.0,5.0,4.0,6.0,-1.0,-2.0,1.0,39.1,74.0,3.0,1.0,1.0,4.0,10.0,11.0,6.0,-1.0,7.0,37.7,85.0,-1.0,1.0,1.0,2.0,8.0,9.0,6.0,-1.0,7.0,36.1,77.0,-23.0,21.0
201704020103,18.0,1.0,1,1,1,2017-07-29,1.0,3,1,2,500.0,7294,32,3,4,54.0,1,3,180.2,0,-0.431672852473784,-0.9020302369860707,14,648,20140430.0,1166,0,3.0,0.0,10.0,5.0,5.0,-5.0,0.0,-5.0,39.2,50.0,0.0,2.0,1.0,15.0,11.0,13.0,-4.0,-2.0,-2.0,36.4,48.0,-4.0,5.0,0.0,12.0,4.0,5.0,-8.0,-1.0,-7.0,35.8,71.0,-9.0,41.0
201704020103,18.0,1.0,1,1,1,2017-07-29,1.0,3,1,2,500.0,6510,117,3,5,51.0,1,3,26.6,0,-0.431672852473784,-0.9020302369860707,14,1050,20140322.0,212,568,1.0,1.0,14.0,16.0,16.0,2.0,0.0,2.0,39.5,54.0,-2.0,3.0,0.0,14.0,4.0,4.0,-10.0,0.0,-10.0,38.5,59.0,3.0,2.0,0.0,5.0,5.0,4.0,0.0,1.0,-1.0,41.7,59.0,6.0,84.0
201704020103,18.0,1.0,1,1,1,2017-07-29,1.0,3,1,2,500.0,6203,108,4,6,52.0,1,3,222.6,0,-0.431672852473784,-0.9020302369860707,14,809,20140315.0,461,393,3.0,1.0,11.0,11.0,9.0,0.0,2.0,-2.0,40.1,57.0,-9.0,2.0,1.0,10.0,15.0,14.0,5.0,1.0,4.0,37.5,58.0,-23.0,5.0,1.0,11.0,13.0,12.0,2.0,1.0,1.0,35.2,53.0,-11.0,34.0
201704020103,18.0,1.0,1,1,1,2017-07-29,1.0,3,1,2,500.0,3965,126,4,7,51.0,1,3,148.0,0,-0.431672852473784,-0.9020302369860707,14,844,20140404.0,9,350,3.0,1.0,15.0,10.0,10.0,-5.0,0.0,-5.0,37.8,57.0,-10.0,3.0,1.0,9.0,10.0,12.0,1.0,-2.0,3.0,37.7,72.0,-2.0,1.0,0.0,10.0,13.0,13.0,3.0,0.0,3.0,37.3,60.0,7.0,35.0
201704020103,18.0,1.0,1,1,1,2017-07-29,1.0,3,1,2,500.0,6340,123,5,8,51.0,1,3,65.7,0,-0.431672852473784,-0.9020302369860707,14,427,20140322.0,461,254,10.0,0.0,8.0,5.0,6.0,-3.0,-1.0,-2.0,40.7,44.0,-18.0,8.0,0.0,9.0,9.0,10.0,0.0,-1.0,1.0,42.0,32.0,3.0,1.0,0.0,9.0,11.0,13.0,2.0,-2.0,4.0,38.0,63.0,3.0,75.0
201704020103,18.0,1.0,1,1,1,2017-07-29,1.0,3,1,2,500.0,6264,95,5,9,54.0,1,3,75.3,0,-0.431672852473784,-0.9020302369860707,14,691,20140413.0,1327,209,1.0,1.0,11.0,7.0,8.0,-4.0,-1.0,-3.0,39.0,63.0,4.0,1.0,1.0,11.0,7.0,8.0,-4.0,-1.0,-3.0,39.0,63.0,4.0,1.0,1.0,11.0,7.0,8.0,-4.0,-1.0,-3.0,39.0,63.0,4.0,55.0
201704020103,18.0,1.0,1,1,1,2017-07-29,1.0,3,1,2,500.0,4710,23,6,10,54.0,1,3,4.7,0,-0.431672852473784,-0.9020302369860707,14,30,20140307.0,1714,453,3.0,0.0,3.0,3.0,2.0,0.0,1.0,-1.0,39.4,80.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,37.1,75.0,-10.0,1.0,0.0,2.0,5.0,5.0,3.0,0.0,3.0,38.1,68.0,0.0,13.0
201704020103,18.0,1.0,1,1,1,2017-07-29,1.0,3,1,2,500.0,3871,128,6,11,51.0,1,3,12.0,3,-0.431672852473784,-0.9020302369860707,14,848,20140426.0,1986,150,3.0,0.0,5.0,1.0,4.0,-4.0,-3.0,-1.0,39.5,77.0,4.0,1.0,0.0,7.0,8.0,8.0,1.0,0.0,1.0,36.7,73.0,-23.0,3.0,0.0,7.0,5.0,7.0,-2.0,-2.0,0.0,40.2,72.0,-10.0,13.0
